ID,Q_Age,Q_Gender,Q_City,Q1,Q4,Q7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q19,Q20,Q21,Q22,Q23,Q24,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q32,Price_elasticity
1587,78,1,5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,6,5,4,1,7,1,0,1,0,0,1,0,0,0,0,0,1,2,1,0.054473206342214434
1589,78,1,4,1,3,2,0,1,1,0,0,0,0,0,0,0,0,1,2,5,2,4,5,5,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,2,0.20733595319406617
1600,45,1,1,2,5,3,1,0,1,1,0,0,1,0,0,0,0,3,1,3,3,3,3,4,4,4,1,0,0,0,0,0,1,0,0,0,0,4,2,1,-0.03025478037562468
1602,68,1,5,1,3,2,1,0,0,0,0,0,0,0,1,0,0,1,3,4,3,6,5,4,4,5,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0.10081109342257177
1621,77,2,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,2,5,2,5,5,4,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,1,0.12106235333127773
1626,35,2,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,4,2,6,4,6,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,2,-0.1974183941781049
1630,43,2,2,1,3,2,1,0,1,1,0,0,0,0,0,0,0,2,2,4,4,6,5,4,3,4,1,0,1,0,0,0,0,0,0,0,0,1,2,1,-0.036461147824070464
1641,67,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,5,5,1,9,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.011617249176865602
1645,28,1,4,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,2,3,2,6,5,5,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.25822770568240005
1666,50,1,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,1,3,4,1,3,4,2,4,2,1,1,0,0,0,0,0,1,0,0,0,4,2,6,0.015886304386406383
1672,56,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,7,1,6,5,3,3,6,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0.04308340386679341
1679,55,2,4,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,2,6,1,6,4,2,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,0.11807465488655951
1680,61,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,6,2,2,5,7,3,6,1,1,0,0,0,1,0,0,0,0,0,1,1,2,-0.02675408496308565
1686,49,2,5,1,2,2,1,1,0,0,0,1,0,0,0,0,0,2,2,8,3,6,4,2,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.012542819751631407
1703,74,1,5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,4,2,6,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0.05150852786983534
1704,61,1,4,1,2,2,0,1,1,0,0,0,0,0,0,0,0,2,1,9,2,4,4,7,3,7,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-0.04110572025169312
1709,53,1,5,1,2,2,1,0,0,1,0,0,0,0,0,0,0,2,3,3,1,1,4,2,1,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0.033286787243819414
1710,53,2,4,1,4,2,1,1,0,1,0,0,0,0,0,0,0,1,1,9,2,6,3,3,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,2,-0.14330183479631597
1712,42,2,4,1,2,2,1,0,0,0,1,1,0,0,0,0,0,2,1,9,2,6,3,3,4,3,1,1,1,0,0,1,0,0,0,0,0,4,1,1,-0.04716159126978477
1715,52,1,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,6,3,6,3,4,3,6,1,1,0,1,0,0,0,0,0,0,0,1,2,1,-0.05712182071892585
1723,76,1,4,2,2,2,0,1,1,0,0,0,0,0,0,0,0,3,1,9,1,2,3,2,4,3,1,1,0,0,0,0,0,0,0,0,0,1,2,6,-0.014130985843802471
1735,45,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,9,3,3,5,5,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-0.094995577094564
1738,50,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,5,1,1,2,3,3,3,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.158630330104773
1743,77,1,4,1,4,2,0,0,1,1,0,0,1,0,0,0,0,1,2,6,2,6,5,5,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,6,0.031273385490338326
1747,63,1,5,1,3,2,0,0,1,1,0,0,0,0,0,0,0,1,1,4,3,6,3,4,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,2,-0.032099416231357494
1759,53,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,6,3,9,1,1,3,1,5,2,2,1,0,0,0,0,0,0,0,0,0,4,2,1,-0.35179103194680367
1765,73,2,5,1,2,2,1,1,0,0,0,0,1,0,0,0,0,1,1,6,2,5,4,7,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.0775381642368699
1774,67,1,5,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,4,1,6,4,3,1,9,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-0.02722310106830228
1775,56,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,6,1,9,1,4,3,3,4,1,1,1,1,0,0,0,0,0,0,0,0,1,2,6,0.011503233843214167
1779,81,1,4,1,2,2,1,1,1,0,0,0,0,0,0,0,0,2,1,5,1,6,4,2,4,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.2925208049374314
1785,68,1,4,1,5,3,0,0,0,1,0,0,0,0,0,0,0,1,2,5,2,6,3,7,1,9,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.29219956245897566
1789,71,1,4,2,5,3,0,0,0,0,0,1,0,0,0,0,0,3,2,9,2,6,5,7,1,8,1,0,0,1,0,0,0,0,0,0,0,1,2,6,0.08481299047064883
1797,56,1,5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,1,6,1,3,3,3,3,6,1,1,0,1,0,0,0,0,0,0,0,1,2,2,-0.0222798970485808
1799,61,1,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,5,1,6,3,1,4,7,1,1,0,0,0,0,0,0,0,0,0,4,2,2,0.04799603992030138
1803,72,1,4,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,1,5,2,6,3,4,1,8,1,0,0,0,0,1,0,1,0,0,0,4,2,1,0.04472543934051419
1804,51,2,4,1,2,2,1,1,1,1,0,0,1,0,0,0,0,1,1,8,1,5,4,2,4,4,1,0,1,0,0,0,0,1,0,0,0,4,2,1,0.19405392238154406
1811,43,2,5,1,5,3,1,0,1,1,0,0,0,0,0,0,0,1,2,7,1,7,4,7,4,4,1,1,0,0,0,0,0,0,0,0,0,6,2,6,0.0018836959141086407
1814,45,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,4,2,3,4,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.1969945463980145
1820,58,1,3,1,2,2,0,0,1,0,0,0,1,0,0,0,0,1,1,5,2,6,4,6,4,5,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0.05987566782345212
1829,75,1,4,1,3,2,1,1,0,1,0,0,0,0,0,0,0,1,1,9,1,6,5,2,4,4,2,1,1,0,0,0,0,0,0,0,0,1,2,1,0.019510224124294227
1831,69,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,8,1,1,5,3,4,6,1,0,1,0,0,0,0,1,0,0,0,4,2,1,0.0024250660268136937
1841,56,2,1,2,5,3,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,2,5,7,4,6,1,1,1,0,0,0,0,0,0,0,0,6,2,3,-0.11336949815733938
1850,68,2,4,1,2,3,0,0,0,0,1,0,0,0,0,0,0,2,2,7,2,6,5,7,4,6,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0.15734361791973595
1860,55,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,4,2,5,1,3,4,3,1,8,1,0,0,0,0,1,0,1,0,0,0,4,2,1,0.00013765036304319578
1866,69,2,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,3,8,2,6,5,4,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-0.0605176478428539
1869,58,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,8,2,6,2,5,4,4,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.16809650368822093
1872,69,1,5,1,2,2,1,0,0,0,0,1,0,0,0,0,0,1,1,5,2,6,4,4,4,5,1,0,0,0,0,0,0,1,0,0,0,2,2,1,-0.03417533896173765
1882,44,1,2,1,1,3,1,0,1,0,1,0,0,0,0,0,0,2,1,6,1,6,2,2,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.20436392077687063
1911,77,2,4,2,5,1,1,1,1,1,0,0,0,0,0,0,0,1,2,3,2,1,5,7,3,6,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-0.08460883213102385
1923,71,1,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,3,5,2,6,3,7,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-0.06486099517003108
1933,45,2,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,3,5,1,6,5,3,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0.07788909541667141
1937,42,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,8,1,6,5,2,4,4,1,0,0,0,1,0,0,0,0,0,0,4,2,1,-0.020447017612270066
1941,46,2,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,2,3,9,2,6,3,6,4,7,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.03970576800917909
1945,76,1,5,1,5,2,1,1,1,0,0,0,0,0,0,0,0,2,3,9,2,6,3,2,1,7,1,0,0,1,0,1,0,0,0,0,0,1,1,6,-0.01309241147337016
1976,64,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,5,3,5,3,7,1,8,1,0,1,0,0,0,1,0,0,0,0,1,2,2,0.02094721474459288
1978,52,2,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,2,6,2,3,5,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,3,-0.7171598860172917
2001,53,1,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,3,3,6,4,5,1,7,1,1,0,1,0,1,0,0,0,0,0,1,1,6,0.04963457274137244
2002,67,1,4,1,3,3,1,1,1,1,0,0,0,0,0,0,0,1,1,4,2,5,4,5,4,5,1,1,0,0,0,0,0,0,0,0,0,4,1,3,-0.0133991142431098
2015,51,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,3,6,3,7,4,5,1,0,0,0,1,0,0,0,0,0,0,6,2,1,0.13883473720393646
2021,44,1,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,2,2,6,2,3,3,3,5,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.3020735093215023
2027,36,2,4,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,5,2,4,3,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.10456846040258796
2036,25,2,5,1,3,2,1,1,1,1,0,1,0,0,0,0,0,1,2,5,2,1,5,2,4,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,-0.2684621309906038
2037,63,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,6,4,6,4,3,3,7,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0.09385146448079854
2039,52,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,9,1,1,4,3,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2,6,-0.07710802941152506
2041,45,1,5,1,2,2,1,1,0,0,1,0,0,0,0,0,0,1,1,4,2,6,4,6,3,7,1,0,1,1,0,1,0,0,0,0,0,1,1,3,0.07008089794197346
2047,56,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,3,3,2,6,2,0,0,1,0,0,0,0,0,0,0,1,2,3,-0.09769745181153269
2054,55,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,5,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0.024327943148013592
2068,38,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,4,4,3,5,1,1,0,0,0,1,0,0,0,0,0,1,2,6,-0.1407377950153762
2072,75,2,4,1,4,1,0,1,0,0,0,0,0,0,0,0,0,5,1,5,1,6,5,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,6,0.02650860954068851
2073,42,2,4,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,4,2,6,5,1,4,2,1,1,0,0,0,0,0,1,0,0,0,4,2,4,-0.09592939301148344
2074,64,2,3,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,1,5,2,2,1,4,4,3,1,0,1,0,0,0,0,1,0,0,0,4,2,2,-0.03731746734688137
2105,66,2,1,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,2,4,2,6,4,3,4,3,1,0,1,0,0,0,0,0,0,0,0,1,2,3,0.05160642741592325
2106,55,1,3,1,2,2,1,0,0,0,1,1,1,0,0,0,0,1,2,3,3,6,3,3,1,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0.023318659072723957
2111,40,2,5,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,6,4,6,4,6,1,9,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-0.020266764467166853
2115,30,2,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,2,6,1,1,5,3,4,4,1,1,0,0,0,0,0,0,0,0,0,4,2,3,-0.08000915466239916
2120,53,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,5,3,4,3,4,1,8,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0.1125122204133964
2132,47,2,4,2,2,3,1,0,0,1,1,0,0,0,0,0,0,1,1,4,3,4,5,6,1,7,1,1,1,0,0,1,0,0,0,0,0,1,2,3,0.10215429980989896
2138,62,2,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,1,3,1,4,3,2,4,5,2,0,0,0,0,0,0,1,0,0,0,4,2,2,0.15631377452609943
2175,62,1,4,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,4,2,5,4,6,4,8,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0.17843326222129913
2197,55,1,5,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,2,3,3,6,4,3,4,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,0.00334297474234474
2200,59,2,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,3,2,8,2,7,4,3,4,2,1,0,0,0,0,0,0,0,0,1,0,5,2,6,0.029154088088219815
2209,63,2,1,1,2,2,1,0,0,0,0,1,1,0,0,0,0,1,1,7,1,6,4,3,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0.03445227671138065
2244,34,2,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,3,2,8,1,1,3,3,4,4,1,0,0,0,1,0,0,0,0,0,0,6,2,6,0.025424092538417632
2253,54,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,1,4,6,1,9,1,0,1,0,0,1,0,0,0,0,0,1,2,1,0.08258977076891481
2274,77,2,4,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,5,2,6,4,4,3,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.07702469901515008
2285,79,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,6,3,2,3,6,1,1,1,1,0,0,0,0,0,0,0,1,2,1,0.09564784079086891
2292,40,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0.09033183548397308
2325,59,1,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,4,2,6,3,3,4,5,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0.02852855965240081
2331,64,1,4,1,3,1,1,1,0,1,0,0,0,0,0,0,0,1,1,4,3,4,5,6,1,8,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0.14221602391214228
2344,67,2,5,1,2,2,1,1,0,0,0,1,1,0,0,0,0,1,1,8,1,6,4,2,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0.13068023025501527
2346,70,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,6,2,6,5,5,4,7,1,0,1,0,0,1,0,0,0,0,0,4,1,1,0.14442906566027347
2354,74,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,6,5,4,2,8,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0.03967203880358379
2359,58,1,4,1,2,2,1,0,0,1,1,0,0,0,0,0,0,2,1,9,2,6,3,5,1,7,1,0,0,0,0,0,0,0,1,0,0,1,1,1,-0.2333242293139287
2362,83,1,4,1,4,3,0,1,0,0,0,0,0,0,0,0,0,2,2,5,2,6,4,5,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-0.0017180730337932187
2368,72,1,5,1,2,1,1,1,0,1,0,1,0,0,0,0,0,1,2,3,2,4,5,4,1,9,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-0.025617977390897967
2381,77,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,8,1,2,4,2,4,4,1,1,0,0,0,1,0,1,0,0,0,4,2,1,-0.10323592373967355
2382,59,1,4,2,5,3,0,0,1,1,0,0,0,0,0,0,0,6,3,9,4,6,4,5,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-0.007756733487154485
2385,80,1,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,5,2,6,3,2,4,5,1,1,1,0,0,0,0,0,0,0,0,4,2,1,0.02117277091251568
2391,63,1,4,1,1,2,1,1,0,0,0,1,1,0,0,0,0,1,1,2,1,1,5,5,1,9,1,0,0,0,1,0,0,0,0,0,0,5,2,1,-0.030370502591268507
2395,50,1,5,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,6,3,1,3,5,2,4,1,0,0,0,0,1,0,0,0,0,0,1,1,3,-0.0255171634596586
2397,46,1,4,1,5,3,1,1,0,0,0,0,0,0,0,0,0,1,3,4,3,3,5,4,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,6,0.025432087369873735
2407,78,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,9,1,5,5,2,4,4,1,0,1,0,0,0,0,0,0,0,0,4,1,1,-0.4000277011646797
2419,60,2,4,1,5,2,0,0,0,0,0,0,0,0,1,0,0,2,2,8,2,6,4,2,4,2,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0.0716218508930733
2445,46,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,4,2,5,5,1,6,2,1,0,0,0,1,0,0,0,0,0,1,2,3,0.058226227350962195
2447,77,1,4,1,2,2,1,1,0,1,1,0,0,0,0,0,0,1,1,4,3,6,5,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,3,0.0015780974504374934
2456,61,1,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,7,4,6,4,6,1,9,1,0,1,1,0,1,0,0,0,0,0,1,1,3,-0.026100286400940698
2470,40,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,6,5,4,5,5,1,8,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.046932766284909805
2475,57,2,5,1,1,2,1,1,0,0,0,0,1,0,0,0,0,1,2,6,1,4,4,2,3,4,1,0,1,1,0,1,0,0,0,0,0,1,2,2,0.05153519943423321
2477,34,1,5,1,3,3,0,0,1,1,0,0,0,0,0,0,0,2,3,5,2,5,5,5,4,6,1,1,1,1,0,0,0,0,0,0,0,1,2,1,-0.3180411853019215
2478,32,2,4,2,2,2,1,0,1,1,0,0,0,0,0,0,0,1,1,5,4,2,4,4,1,7,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.07894318008871282
2489,72,1,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,5,2,6,4,4,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.06994978699246165
2497,45,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,7,4,6,5,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-0.07791512040267688
2504,78,2,4,2,4,2,1,0,0,1,0,0,0,0,0,0,0,1,2,6,2,6,4,5,3,8,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.0008744727002961833
2510,51,2,4,1,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,6,4,5,5,6,1,9,1,1,1,1,0,0,0,0,0,0,0,1,1,1,-0.13537052986783335
2512,71,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,4,2,6,5,4,3,6,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0.22493078689165946
2513,70,1,5,1,1,2,1,0,0,1,0,1,0,0,0,0,0,1,1,5,2,7,3,2,3,7,1,0,0,1,0,1,0,0,0,0,0,1,1,3,0.010529748977932366
2515,21,2,4,1,5,1,1,0,0,1,0,0,0,0,0,0,0,1,2,4,1,5,3,1,4,2,1,1,0,1,0,0,0,0,0,0,0,6,2,3,-0.5520635420574636
2530,63,1,5,1,3,3,1,1,1,0,0,0,1,0,0,0,0,1,2,5,1,2,5,4,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.021237294662653623
2535,76,2,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,4,2,1,8,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0.011102163995190747
2552,69,1,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,5,3,4,4,7,1,0,0,0,0,1,0,1,0,0,0,4,1,6,0.08431918418895684
2555,69,2,4,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,2,9,2,6,4,8,1,8,1,1,0,1,0,1,0,0,0,0,0,1,2,6,0.10418492026040116
2569,45,2,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,2,2,4,4,3,5,6,1,8,1,1,1,0,0,1,0,0,0,0,0,1,1,3,0.10400201139336795
2575,41,1,5,2,5,3,1,1,1,1,1,1,0,0,0,0,0,1,2,5,4,6,3,7,3,7,1,0,0,1,0,0,0,0,0,0,0,1,2,6,0.014242226746066788
2578,74,1,5,1,4,2,1,0,1,1,0,1,0,0,0,0,0,1,1,7,2,6,5,3,1,6,1,1,1,0,0,0,0,0,0,0,0,1,2,3,0.09236281927606424
2584,45,2,4,1,5,2,1,0,0,0,0,1,0,0,0,0,0,1,1,9,2,1,5,5,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.017530453531266088
2587,74,2,5,1,4,2,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,6,5,2,4,7,1,0,0,0,0,0,0,1,0,0,0,4,2,5,-0.018557820389892607
2591,77,1,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,1,1,4,1,6,4,3,1,8,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.019946279905422193
2598,61,1,4,2,4,3,1,0,1,0,0,1,0,0,0,0,0,1,2,8,2,3,4,6,4,5,1,1,1,0,0,0,0,0,0,0,0,4,2,3,-0.20906093279407156
2599,76,1,4,1,3,2,1,0,0,1,0,0,0,0,0,0,0,4,3,8,2,6,5,5,3,7,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0.06076239819436216
2601,74,1,5,1,3,2,0,1,1,1,0,0,0,0,0,0,0,1,1,6,2,4,5,6,3,8,1,0,1,1,0,1,0,0,0,0,0,1,2,1,0.06837595082130943
2603,63,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,3,2,3,4,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.03881385212015878
2605,67,1,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,6,2,5,2,6,4,7,4,5,1,0,1,0,0,0,0,1,0,0,0,4,2,1,0.0518041179912942
2606,79,1,4,1,5,2,1,1,0,0,0,1,0,0,0,0,0,1,1,9,2,6,3,3,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,5,0.027434009178294885
2628,81,1,4,1,4,2,1,0,1,1,0,0,0,0,0,0,0,1,1,5,2,6,4,3,1,7,1,1,1,1,0,1,0,0,0,0,0,1,2,2,0.11347662487518918
2641,70,1,4,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,5,1,5,4,2,4,3,2,1,0,0,0,0,0,0,0,0,0,1,2,1,-0.09122065889177645
2642,69,1,5,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,5,2,5,3,4,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,0.10576641895001174
2644,79,1,5,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,6,2,5,4,4,3,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0.1911432567842548
2648,65,1,4,1,2,2,1,0,1,0,0,0,1,0,0,0,0,1,1,3,2,6,5,6,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,0.052443984017337984
2650,66,1,2,2,5,3,0,0,1,0,1,1,0,0,0,0,0,1,3,6,2,4,5,6,1,9,1,0,1,0,0,1,0,0,0,0,0,1,2,2,-0.020307672516049785
2652,73,1,4,1,2,2,1,0,0,0,0,1,1,0,0,0,0,2,1,3,2,6,5,5,1,7,1,1,1,0,0,0,0,1,0,0,0,4,2,1,0.00654110420926067
2658,76,2,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,2,3,6,1,6,5,1,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,6,0.20635403857104437
2660,78,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,2,6,5,4,1,9,1,1,0,0,0,0,1,0,0,0,0,1,2,2,0.11608815702051238
2661,45,2,5,2,3,1,0,0,0,0,0,0,1,0,0,0,0,3,1,7,1,4,1,7,4,3,1,0,1,0,0,0,0,1,0,0,0,4,2,1,-0.129515158535857
2673,53,1,4,1,4,3,0,0,0,0,0,0,0,0,0,1,0,2,2,7,1,6,4,4,4,2,2,0,0,0,0,0,0,1,0,0,0,4,2,1,0.07743756835866039
2683,62,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,5,3,2,3,4,2,7,1,1,0,1,0,1,0,0,0,0,0,3,2,1,0.044211650049917166
2695,53,2,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,2,6,3,6,5,3,3,5,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0.12110733094924861
2698,43,1,5,1,4,2,0,1,0,1,0,1,0,0,0,0,0,3,1,5,2,1,3,2,4,5,1,0,0,1,0,0,0,0,0,0,0,4,2,2,-0.1489530678751372
2704,81,2,4,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,3,8,1,1,5,3,4,7,1,1,0,0,0,0,0,0,0,0,0,4,2,1,-0.6086041283022003
2706,72,2,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,4,2,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,6,-0.1656206439992557
